"driver_id","unique_users","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"108517","13","13","2","2.00","28.730000000000004","213.34999999999997"
"115994","9","9","2","4.00","39.2","98.36000000000001"
"108520","18","18","2","3.50","48.480000000000004","329.90999999999997"
"108521","14","14","2","5.00","39.51","205.77999999999997"
"117290","13","13","2","5.00","25.57","207.34000000000003"
"116012","12","12","2","","42.86","200.47999999999996"
"100268","15","15","2","4.00","47.54","164.67999999999998"
"108562","14","14","2","5.00","30.86","206.47"
"108570","19","19","2","4.00","50.67","339.7799999999999"
"116015","13","13","2","1.00","40.879999999999995","201.44000000000003"
"108584","15","15","2","3.00","35.44","220.13"
"108588","13","13","2","2.00","28.18","171.19"
"108593","18","18","2","1.00","38.08","239.68999999999997"
"108596","13","13","2","2.50","41.25","196.93999999999997"
"108626","17","17","2","4.50","42.69","259.28999999999996"
"108629","13","14","2","3.00","25.490000000000002","278.56"
"108635","15","15","2","4.00","52.71","202.63"
"108637","17","17","2","","45.239999999999995","268.11999999999995"
"108638","18","18","2","3.50","57.72","285.53999999999996"
"116020","16","16","2","3.00","47.56","252.62"
"117293","15","15","2","","52.24","228.24000000000004"
"108648","14","14","2","1.00","43.51","269.28999999999996"
"108650","18","18","2","1.00","33.69","356.04999999999995"
"108672","16","16","2","4.00","41.08","231.84000000000003"
"116029","18","18","2","3.00","35.95","272.77000000000004"
"108690","16","16","2","3.00","33.239999999999995","265.84"
"116041","13","13","2","4.00","29.259999999999998","202.07"
"108695","18","18","2","1.00","22.509999999999998","335.58000000000004"
"108707","11","11","2","5.00","43.269999999999996","173.35"
"108708","19","19","2","1.50","46.790000000000006","301.90000000000003"
"108723","17","17","2","","42.95","257.19"
"108732","13","13","2","4.00","54.85","235.92999999999998"
"108738","15","15","2","1.00","45.49","271.41"
"116042","17","17","2","4.00","37.379999999999995","252.78"
"108791","19","19","2","4.00","38.99","311.12"
"108808","19","19","2","2.00","29.96","333.63999999999993"
"108824","18","18","2","5.00","34.230000000000004","223.42"
"108833","22","22","2","5.00","22.83","273.10999999999996"
"108834","17","17","2","4.00","29.759999999999998","336.76"
"108839","18","18","2","3.50","34.61","281.78999999999996"
"108849","24","24","2","5.00","35.65","413.7799999999999"
"108861","22","22","2","4.50","41.2","344.11"
"108875","17","17","2","2.00","55.3","240.75000000000003"
"108883","25","25","2","4.00","28.549999999999997","389.7"
"108884","20","20","2","1.00","36.25","325.71000000000004"
"108887","12","12","2","2.00","31.88","195.76"
"108893","16","16","2","2.50","52.900000000000006","257.56"
"108898","14","14","2","4.00","39.15","210.17999999999998"
"108911","21","21","2","3.00","26.229999999999997","303.52"
"108916","22","22","2","4.00","34.269999999999996","355.84"
"108945","17","17","2","2.50","45.260000000000005","282.09"
"108948","12","12","2","3.00","34.510000000000005","196.79000000000002"
"108951","18","18","2","4.00","50.69","286.80999999999995"
"100263","20","20","2","","43.69","349.18"
"117299","19","19","2","1.00","45.05","407.21000000000004"
"117315","19","19","2","3.00","42.019999999999996","309.66"
"100257","15","15","2","5.00","46.73","252.26999999999998"
"108967","23","23","2","1.00","48","312.58"
"116056","10","10","2","2.50","43.019999999999996","159.24"
"108986","15","15","2","1.50","53.67","218.32999999999998"
"108996","19","19","2","4.00","41.15","309.78000000000003"
"116057","12","12","2","3.50","34.08","235.39000000000001"
"109001","16","16","2","2.50","46.75","220.62000000000003"
"109003","24","24","2","5.00","38.18","432.96000000000004"
"109006","13","13","2","5.00","34.94","274.46"
"109018","21","21","2","5.00","26.21","295.06999999999994"
"109028","14","14","2","","27.5","191.75"
"116062","14","14","2","","53.69","223.87999999999997"
"116074","18","18","2","3.00","38.78","283.74"
"109032","17","17","2","2.50","42.11","278.36999999999995"
"109040","11","11","2","3.00","51.85","167.48000000000002"
"109048","13","13","2","1.00","38.9","204.23"
"116101","14","14","2","3.00","43.730000000000004","245.83"
"109064","6","6","2","2.50","26.12","36.86"
"109065","14","14","2","4.50","43.94","146.06"
"109066","11","11","2","1.00","51.07","185.26"
"109067","14","14","2","4.00","21.090000000000003","262.96000000000004"
"117318","18","18","2","5.00","33.24","282.1400000000001"
"109088","15","15","2","4.00","50.97","239.22000000000003"
"116108","19","20","2","2.00","35.2","321.25"
"109113","20","20","2","","32.9","333.5900000000001"
"109127","11","11","2","4.00","43.28","191.23000000000002"
"109136","20","20","2","4.00","29.28","345.69000000000005"
"109142","15","16","2","1.00","45.120000000000005","264.28"
"109146","14","14","2","1.00","34.510000000000005","223.64999999999998"
"109155","9","9","2","3.00","34.3","87.07999999999998"
"109177","12","12","2","5.00","53.96","199.48000000000002"
"109180","16","16","2","4.00","55.69","247.42000000000002"
"109183","23","23","2","4.50","24.44","427.14000000000004"
"109187","11","11","2","4.00","54.120000000000005","179.3"
"109212","14","14","2","1.00","49.55","183.84"
"116120","11","11","2","5.00","32.61","173.06"
"116124","19","19","2","3.00","38.980000000000004","314.95000000000005"
"109245","17","17","2","2.00","27.86","214.27000000000004"
"109247","19","19","2","4.00","43.35","318.21"
"109248","19","19","2","1.00","40.760000000000005","330.45000000000005"
"109262","14","14","2","4.00","28.5","208.21999999999997"
"109277","9","9","2","2.00","35.31","111.59"
"116125","15","15","2","2.50","26.41","215.91000000000003"
"109294","16","16","2","5.00","25.08","248.59000000000003"
"109300","13","13","2","3.50","43.870000000000005","207.04"
"109309","14","14","2","5.00","44.72","207.96"
"109313","12","12","2","1.50","46.88","208.81"
"109325","13","13","2","3.00","34.480000000000004","153.54"
"109331","19","19","2","4.00","43.54","330.21999999999997"
"109332","24","24","2","2.00","39.269999999999996","469.8400000000001"
"109338","14","14","2","2.00","38.53","188.51000000000002"
"109343","17","17","2","","43.63","254.95000000000002"
"100245","17","17","2","","26.92","259.09000000000003"
"109356","17","17","2","3.00","46.29","256.5"
"109359","11","11","2","4.50","48.14","158.87"
"109362","14","14","2","2.00","41.32","247.56"
"109371","15","15","2","1.00","34.13","237.16"
"116138","13","13","2","","47.23","183.92"
"109426","17","17","2","4.50","46.6","271.44"
"109428","16","16","2","3.00","32.22","236.88"
"109439","9","9","2","3.00","43.67","114.33999999999999"
"109454","12","12","2","4.50","40.47","186.63"
"117319","12","12","2","2.00","33.34","179.38"
"116170","16","16","2","1.00","46.88","239.63"
"109472","12","12","2","1.50","38.739999999999995","194.20999999999998"
"117324","21","21","2","4.50","46.85","308.69"
"109479","15","15","2","4.00","52.92","266.71999999999997"
"109497","17","17","2","3.00","30.8","332.13"
"109512","9","9","2","4.00","40.260000000000005","136.1"
"109530","13","13","2","2.50","39.18","210.21999999999997"
"109532","19","19","2","4.00","56.67","292.95"
"109535","17","17","2","1.00","53.650000000000006","309.22"
"109541","15","15","2","3.00","40.02","245.35000000000002"
"117328","15","15","2","3.50","34.489999999999995","227.76999999999998"
"109544","13","13","2","3.00","40.79","190.09999999999997"
"100221","5","5","2","4.00","21.97","52.779999999999994"
"109586","12","12","2","4.00","39.980000000000004","210.35999999999999"
"109588","9","9","2","4.00","29.980000000000004","145.1"
"109595","18","18","2","1.00","32.39","266.82"
"109603","10","10","2","5.00","20.81","129.91"
"100214","18","18","2","1.00","37.01","279.42"
"100201","15","15","2","1.50","49.25","260.90999999999997"
"109620","13","13","2","","44.129999999999995","201.48000000000002"
"116179","16","16","2","3.00","35.79","271.89000000000004"
"109626","24","24","2","","55.41","319.17999999999995"
"109646","13","13","2","5.00","32.2","228.64000000000004"
"109651","12","12","2","3.00","40.72","159.75"
"109655","21","21","2","1.00","40.49","302.80999999999995"
"100022","18","18","2","2.50","44.7","314.42"
"109678","22","22","2","5.00","34.31","385.6999999999999"
"109699","15","15","2","4.00","34.97","215.29"
"109701","10","10","2","5.00","30.78","169.67000000000002"
"109707","14","14","2","1.00","47.379999999999995","228.92000000000002"
"109710","19","19","2","3.00","36.62","325.16999999999996"
"116196","15","15","2","2.00","36.93","248.58999999999997"
"109725","15","15","2","3.00","40.79","224.13"
"109730","8","8","2","4.50","33.93","133.98"
"109734","14","14","2","4.00","25.03","154.98"
"100189","19","19","2","4.50","41.56","292.62"
"109739","13","13","2","1.00","22.06","193.66"
"109754","14","14","2","1.00","50.129999999999995","222.96"
"116204","12","12","2","3.50","31.6","181.3"
"117341","14","14","2","4.00","38.879999999999995","180.64999999999998"
"109764","18","18","2","5.00","44.39","274.89"
"109766","14","14","2","5.00","38.33","214.24999999999997"
"109780","21","21","2","","37.13","356.5000000000001"
"109802","12","12","2","4.00","39.019999999999996","189.78"
"117350","16","16","2","","45.3","280.19000000000005"
"109828","10","10","2","4.50","43.15","143.34"
"109856","12","12","2","5.00","34.51","164.02"
"109866","12","12","2","2.50","37.36","139.54999999999998"
"109885","11","11","2","5.00","39.42","159.64"
"109887","12","12","2","3.50","35.68","167.26000000000002"
"109892","13","13","2","3.00","54.97","212.97"
"109901","9","9","2","4.50","33.1","109.18999999999998"
"109922","16","16","2","2.00","34.629999999999995","277.32"
"109924","16","16","2","3.00","40.33","269.69"
"109936","18","18","2","4.00","50.07","201.47"
"109940","12","12","2","5.00","48.15","132.38"
"109947","15","15","2","5.00","32.12","232.95"
"109952","12","12","2","4.00","40.26","196.48000000000002"
"109958","15","15","2","4.00","38.55","194.98000000000002"
"109960","17","17","2","3.00","37.08","278.94999999999993"
"109964","11","11","2","3.00","54","161.58999999999997"
"109965","14","14","2","1.00","44.2","204.69000000000003"
"109967","15","15","2","1.00","37.14","222.51"
"109969","16","16","2","4.00","51.46","211.23"
"109982","18","18","2","3.50","37.96","222.59999999999997"
"109985","14","14","2","","55.32","206.14"
"109992","14","14","2","5.00","38.980000000000004","170.66000000000003"
"109994","14","14","2","4.50","35.42","213.61999999999995"
"110000","24","24","2","5.00","48.36","393.46999999999997"
"110008","15","15","2","5.00","26.97","278.46999999999997"
"110016","17","17","2","","53.790000000000006","258.15"
"110024","22","22","2","","41.97","349.62"
"116229","12","12","2","4.00","37.22","232.07"
"110033","13","13","2","3.00","33.870000000000005","173.39999999999998"
"116241","10","10","2","3.00","48.45","156.35"
"110040","23","23","2","4.50","44.55","444.77"
"110045","15","15","2","3.00","50.9","266.50000000000006"
"110049","11","11","2","1.00","47.58","166.96"
"110058","13","13","2","2.00","34.7","165.92000000000002"
"116248","14","14","2","","51.89","265.23"
"110064","15","15","2","2.50","46.15","226.43"
"110070","14","14","2","1.50","46.5","162.45000000000002"
"116251","22","22","2","3.00","41.29","436.72"
"116254","10","10","2","3.00","38.58","154.69000000000003"
"110091","20","20","2","4.50","49.870000000000005","339.39"
"110109","12","12","2","1.00","46.89","195.25000000000003"
"110126","8","8","2","4.50","28.84","108.68"
"110131","10","10","2","2.50","40.32","90.57000000000001"
"116262","14","14","2","4.50","43.760000000000005","213.01"
"110151","16","16","2","3.00","52.010000000000005","179.55"
"110155","10","10","2","2.00","55.489999999999995","142.8"
"110163","16","16","2","4.00","45.849999999999994","248.07000000000005"
"110184","16","16","2","1.00","46.44","320.53000000000003"
"110195","18","18","2","4.00","35.510000000000005","270.19"
"110196","21","21","2","3.50","40.769999999999996","383.87999999999994"
"110198","22","22","2","","49.97","364.96"
"110199","22","22","2","4.00","39.699999999999996","398.26000000000005"
"110200","16","16","2","1.00","30","273.07"
"117366","18","18","2","","24.14","288.26"
"110204","12","12","2","3.00","44.36","137.18"
"110205","21","21","2","2.00","28.72","287.86999999999995"
"116302","15","15","2","3.00","44.980000000000004","280.1"
"110214","14","14","2","4.00","26.18","264.04999999999995"
"110218","13","13","2","4.00","39","159.17999999999998"
"110233","17","17","2","3.00","54.09","304.7800000000001"
"100175","17","17","2","5.00","42.57","241.90999999999997"
"116311","9","9","2","2.00","47.51","94.46"
"116318","19","19","2","4.00","30.75","298.09000000000003"
"110249","18","18","2","3.00","39.75","277.49"
"110250","19","19","2","4.00","31.45","272.37999999999994"
"110271","9","9","2","1.00","52.36","140.22000000000003"
"116321","17","17","2","4.50","35.38","225.89000000000001"
"116324","21","21","2","1.00","37.42","292.11"
"110283","16","16","2","2.00","27.66","237.00000000000003"
"110288","19","19","2","4.00","39.17","329.88"
"110297","12","12","2","1.00","43.05","181.49"
"110298","14","14","2","","38.9","202.89000000000001"
"110301","13","13","2","2.00","43.09","227.51"
"110304","21","21","2","4.00","46.08","392.01"
"110308","21","21","2","4.00","29.59","365.25000000000006"
"110310","24","24","2","5.00","34.04","365.13"
"110313","20","20","2","4.50","26.6","315.84"
"100168","19","19","2","1.50","36.24","305.18000000000006"
"116333","9","9","2","4.00","47.46","136.32"
"116345","17","17","2","4.00","35.769999999999996","325.93"
"110325","8","8","2","5.00","32.39","87.31"
"110338","17","17","2","3.00","30.759999999999998","325.74999999999994"
"110341","19","19","2","5.00","40.86","301.67"
"116346","13","13","2","1.00","38.25","177.80999999999997"
"110358","18","18","2","1.50","44.8","264.09"
"100058","15","15","2","4.50","43.3","237.77999999999997"
"110373","15","15","2","5.00","32.68","224.55000000000004"
"110377","10","10","2","3.50","44.04","161.35000000000002"
"110378","17","17","2","2.50","34","307.71000000000004"
"110383","8","8","2","2.00","39.19","103.93"
"110392","20","20","2","1.00","50.019999999999996","366.09000000000003"
"110407","10","10","2","","50.51","99.51"
"116358","10","10","2","2.00","53.480000000000004","79.01"
"110415","8","8","2","5.00","30.27","112.32"
"110416","17","17","2","1.00","44.62","288.47999999999996"
"110423","13","13","2","2.50","25.66","198.57"
"116371","19","19","2","4.00","46.019999999999996","301.74"
"110445","9","9","2","","39.849999999999994","143.08"
"110448","10","10","2","2.50","34.71","142.26"
"110493","15","15","2","1.00","45.62","202.48000000000002"
"110515","15","15","2","1.00","40.94","223.04999999999998"
"110517","16","16","2","4.50","38.5","215.72"
"110522","17","17","2","1.00","37.11","287.48"
"110530","14","14","2","","51.1","220.13"
"117369","21","21","2","1.00","41.81999999999999","316.13"
"110541","19","19","2","1.00","51.099999999999994","307.22"
"110544","14","14","2","3.00","39.58","203.04999999999998"
"110552","18","18","2","4.50","33.07","256.68"
"110578","20","20","2","3.50","50.620000000000005","335.87"
"110579","13","13","2","1.00","53.95","140.26999999999998"
"110594","16","16","2","5.00","32.13","268.71"
"117616","13","13","2","1.00","28.96","236.53000000000003"
"110602","21","21","2","2.50","44.62","337.02"
"110607","13","13","2","1.00","49.21","189.42000000000002"
"110616","17","17","2","4.50","57.769999999999996","227.88000000000002"
"116381","16","16","2","4.00","22","241.18"
"110627","16","16","2","4.00","47.230000000000004","254.48000000000002"
"110634","21","21","2","1.00","29.91","313.02"
"110643","15","15","2","1.00","45.11","203.89000000000001"
"116394","18","18","2","1.00","38.51","312.79"
"110654","9","9","2","3.00","42.95","102.44000000000001"
"110661","21","21","2","","42.23","366.37999999999994"
"110662","18","18","2","1.00","39.83","365.65"
"110667","18","18","2","1.00","28.2","294.75000000000006"
"117379","18","18","2","5.00","42.54","282.15"
"110689","19","19","2","3.00","51.34","241.98999999999998"
"110691","13","13","2","4.00","36.17","191.88"
"110713","14","15","2","3.00","44.84","221.35000000000002"
"110715","16","16","2","1.00","52.730000000000004","300.68000000000006"
"110729","16","16","2","","53.93","265.36"
"110738","16","16","2","","34.67","268.05"
"110749","20","20","2","4.50","40.290000000000006","266.02"
"110750","12","12","2","4.00","35.42","178.26"
"110752","16","16","2","5.00","47.74","188.25000000000003"
"110757","19","19","2","2.00","36.88","258.93"
"110761","15","15","2","3.00","38.519999999999996","250.93999999999997"
"110762","20","20","2","1.00","55.730000000000004","320.28000000000003"
"116404","16","16","2","4.50","33.64","231.47"
"110769","11","11","2","4.50","31.549999999999997","171.92000000000002"
"110775","18","18","2","2.00","55.86","277.26"
"110781","14","14","2","","40.57","246.17"
"110794","20","20","2","2.00","40.08","282.37"
"116407","12","12","2","2.00","40.75","229.18"
"110832","14","14","2","4.00","31.16","234.28"
"110835","12","12","2","4.50","32.71","120.52"
"110841","19","19","2","3.00","37.64","339.65999999999997"
"110844","17","17","2","5.00","33.589999999999996","290.48"
"110846","17","17","2","3.00","30.119999999999997","251.15999999999997"
"110847","21","21","2","2.00","34.84","372.9099999999999"
"116412","12","12","2","4.00","46.74","197.73999999999998"
"110857","16","17","2","4.50","36.23","288.98"
"110859","14","14","2","3.00","40.95","238.57000000000002"
"110863","11","11","2","3.50","36.85","171.91"
"116429","20","20","2","5.00","39.980000000000004","290.99"
"110873","21","21","2","2.00","28.880000000000003","347.68"
"110880","16","16","2","4.50","50.879999999999995","265.11"
"110882","13","13","2","4.00","46.34","208.73999999999998"
"110884","18","18","2","5.00","38.980000000000004","284.35"
"110886","21","21","2","5.00","47.96","316.49"
"110900","9","9","2","3.50","28.48","126.57000000000002"
"110906","20","20","2","2.00","38.84","345.84000000000003"
"110910","15","15","2","2.50","41.65","220.12000000000003"
"110916","13","13","2","5.00","28.68","205.15"
"110919","16","16","2","","46.15","235.86999999999995"
"116430","11","11","2","1.50","32.629999999999995","171.29000000000002"
"110929","16","16","2","3.50","36.87","275.9600000000001"
"110954","19","19","2","4.50","44.92","299.71999999999997"
"110955","14","14","2","2.00","40.230000000000004","252.26000000000002"
"110961","12","12","2","2.00","36.629999999999995","171.92"
"110962","13","13","2","1.00","40.46","162.43"
"110963","10","10","2","2.50","57.15","141.3"
"110965","24","24","2","1.50","41.56","400.18"
"110969","21","21","2","4.50","25.5","365.96"
"110970","10","10","2","2.50","27.65","185.71999999999997"
"110973","19","19","2","1.00","38.41","273.2"
"110974","15","15","2","1.00","50.989999999999995","236.81"
"110975","13","13","2","1.00","36.83","201.48999999999998"
"110984","16","16","2","5.00","40.68000000000001","274.46999999999997"
"110988","16","16","2","5.00","47.78","276.21"
"110989","17","17","2","","35.82","288.28999999999996"
"110993","13","13","2","3.50","31.04","206.84"
"116442","27","27","2","5.00","41.69","461.84000000000003"
"111011","10","10","2","1.00","35.3","96.95000000000002"
"100158","14","14","2","","32.35","208.08"
"111024","13","13","2","3.00","52.31","178.61"
"111027","20","20","2","5.00","41.93","323.1600000000001"
"111032","13","13","2","4.00","53.2","199.48000000000002"
"117400","13","13","2","4.00","37.93","207.57999999999998"
"111035","17","17","2","4.50","47.43","257.01"
"111041","22","22","2","5.00","41.45","377.22"
"111063","14","14","2","5.00","28.97","235.11000000000004"
"111068","10","10","2","5.00","35.31","160.21"
"116449","12","12","2","1.00","34.79","171.5"
"111100","15","15","2","3.00","33.19","237.05"
"111111","15","15","2","5.00","47.099999999999994","259.33"
"111118","14","14","2","5.00","50.010000000000005","251.7"
"116487","26","26","2","3.00","39.96","424.2199999999999"
"111127","16","16","2","1.00","36.2","208.13"
"111128","17","17","2","1.00","31.93","260.94"
"111134","8","8","2","4.00","49.75","106.25"
"111138","17","17","2","4.00","28.759999999999998","230.97999999999996"
"111140","13","13","2","4.00","24.97","214.34999999999997"
"111150","14","14","2","3.00","31.28","200.87"
"111158","19","19","2","4.50","26.9","330.68"
"111160","16","16","2","2.50","34.6","249.84"
"111162","12","12","2","4.00","33.06","185.73"
"111175","20","20","2","1.00","43.06999999999999","314.35999999999996"
"100002","16","16","2","2.00","46.17","243.77999999999997"
"111178","20","20","2","5.00","43.36","359.32"
"111188","12","12","2","","53.64","213.02"
"111205","17","17","2","5.00","31.880000000000003","342"
"111214","16","16","2","5.00","47.47","279.77"
"111215","15","15","2","2.00","38.43","205.52"
"111220","20","20","2","4.50","46.5","328.67"
"111223","19","19","2","1.00","43.69","315.21999999999997"
"111228","10","10","2","2.00","49.120000000000005","134.61"
"111231","16","16","2","3.00","39.31","197"
"111236","15","15","2","4.50","52.03","226.74"
"111244","18","18","2","1.00","33.87","294.55999999999995"
"111255","15","15","2","3.00","41.65","258.59999999999997"
"116489","15","15","2","4.00","57.730000000000004","190.53999999999996"
"111270","11","11","2","1.00","40.45","191.89000000000001"
"111276","12","12","2","2.00","42.459999999999994","221.33999999999997"
"100155","16","16","2","1.00","35.129999999999995","289.3499999999999"
"111295","12","12","2","5.00","43.5","185.26"
"111302","14","14","2","","41.63","193.28000000000003"
"111305","16","16","2","3.00","45.45","272.62"
"111308","22","22","2","4.00","44.230000000000004","334.61"
"111311","17","17","2","2.50","43.31","243.75000000000003"
"111312","18","18","2","3.00","41.09","265.55"
"111316","22","22","2","1.00","22.77","326.93"
"111318","13","13","2","3.00","35.09","216.46999999999997"
"111328","12","12","2","3.50","43.36","227.29999999999995"
"111330","20","20","2","4.00","39.93","276.69"
"117402","18","18","2","3.50","50.629999999999995","264.11999999999995"
"111340","12","12","2","1.00","47.72","162.75000000000003"
"111346","15","15","2","2.00","44.69","145.28"
"117407","12","12","2","","32.74","188.34"
"116501","15","15","2","","42.08","214.54"
"111376","15","15","2","1.50","40.459999999999994","209.63"
"111384","19","19","2","3.00","29.75","266.40999999999997"
"111385","19","19","2","2.00","42.629999999999995","282.4"
"111389","14","14","2","","37.620000000000005","253.78"
"111400","19","19","2","3.00","39.65","292.75"
"111404","16","16","2","4.50","37.480000000000004","232.10000000000002"
"111405","19","19","2","4.50","25.68","338.74"
"116509","16","16","2","2.00","27.39","282.53"
"111414","15","15","2","","28.59","193.20000000000002"
"111421","9","9","2","1.00","52.31","136.91"
"111437","24","24","2","2.50","28.62","392.86"
"111440","20","20","2","4.00","39.5","381.63"
"111454","17","17","2","3.00","48.64","259.14"
"100143","14","14","2","2.50","53.120000000000005","206.68"
"117418","16","16","2","3.50","31.200000000000003","280.98"
"116547","12","12","2","4.00","34.1","198.59999999999997"
"116551","15","15","2","5.00","37.68","238.39999999999998"
"111486","15","15","2","5.00","40.43","271.84"
"111489","14","14","2","1.00","41.87","220.67000000000002"
"111491","18","18","2","2.50","22.54","277.42999999999995"
"116564","16","16","2","3.00","31.849999999999998","302.96"
"111521","12","12","2","1.00","40.52","173.03000000000003"
"111527","10","10","2","5.00","28.689999999999998","146.99"
"111528","12","12","2","3.00","43.94","172.88000000000002"
"111538","19","19","2","","49.67","262.54"
"111558","17","17","2","4.00","48.67","229.59000000000003"
"111562","19","19","2","5.00","44.74","301.15999999999997"
"111567","19","19","2","5.00","39.099999999999994","300.35"
"111573","17","17","2","3.00","50.120000000000005","262.83"
"116574","17","17","2","3.00","33","279.57000000000005"
"111578","17","17","2","1.00","35.9","201.72000000000003"
"111593","17","17","2","","37.89","273.31000000000006"
"111600","14","14","2","","51.97","186.66000000000003"
"111601","21","21","2","3.00","27.27","346.27000000000004"
"111615","15","15","2","4.00","47.64","222.31"
"100135","13","13","2","4.00","46.18","123.03999999999999"
"111619","17","17","2","","29.31","222.11"
"100130","10","10","2","","42.769999999999996","162.14999999999998"
"111633","17","17","2","1.00","36.85","281.85999999999996"
"111641","26","26","2","3.00","49.59","467.13999999999993"
"111648","14","14","2","5.00","29.05","173.28"
"111651","13","13","2","","55.47","184.62"
"111661","19","19","2","4.00","45.07","311.86"
"117423","19","19","2","2.50","35.65","327.65"
"117428","15","15","2","2.00","47.53","215.63000000000002"
"111685","16","16","2","2.00","46.480000000000004","239.39000000000001"
"111686","14","14","2","2.00","45.54","183.63000000000002"
"111687","14","14","2","3.00","34.2","217.44"
"111703","11","11","2","","46.81","195.48000000000002"
"111706","11","11","2","1.00","41.73","212.58"
"116581","14","14","2","3.00","27.59","236.60999999999999"
"111729","12","12","2","5.00","20.48","142.81"
"111749","14","14","2","2.50","45.07","220.90000000000003"
"111759","13","13","2","4.00","32.83","208.26999999999998"
"111778","21","21","2","1.00","31.57","312.64000000000004"
"111782","16","16","2","","33.2","230.83"
"111787","15","15","2","3.00","48.46","188.74"
"111806","19","19","2","5.00","42.33","322.5300000000001"
"111812","15","15","2","2.00","46.129999999999995","255.21"
"116598","18","18","2","4.50","56.75","277.29999999999995"
"111836","19","19","2","","59.32","287.72"
"116601","9","9","2","4.00","51.06","151.70000000000002"
"116620","17","17","2","2.50","43.32","236.98999999999998"
"111848","22","22","2","4.50","29.490000000000002","365.91"
"116625","12","12","2","3.50","50.5","179.30999999999997"
"116628","18","18","2","3.00","36.53","299.19"
"111855","13","13","2","3.50","53.620000000000005","190.14000000000001"
"111859","20","20","2","1.50","44.71","350.13999999999993"
"116632","13","13","2","3.00","35.79","157.93"
"111864","18","18","2","5.00","46.95","271.14"
"111866","14","14","2","4.50","50.59","198.79999999999998"
"111875","17","17","2","4.00","46.88","265.69"
"111879","8","8","2","","37.66","118.48000000000002"
"111881","19","19","2","3.00","42.73","313.42999999999995"
"111892","12","12","2","5.00","25.299999999999997","181.23999999999998"
"111901","19","19","2","3.00","55.39","298.6"
"116650","19","19","2","3.50","33.480000000000004","365.9200000000001"
"111952","11","11","2","2.00","34.03","134.27"
"111953","12","12","2","4.00","38.07","200.45999999999998"
"111963","14","14","2","1.00","47.56","214.84999999999997"
"111983","8","8","2","5.00","32.44","108.1"
"111985","16","16","2","4.00","32.8","276.16999999999996"
"111990","12","12","2","2.00","36.61","197.44"
"100111","20","20","2","5.00","41.82","332.99000000000007"
"112000","17","17","2","2.50","44.040000000000006","289.40999999999997"
"112004","19","19","2","5.00","39.92","245.40999999999997"
"112011","20","20","2","4.00","39.39","309.96"
"112026","19","19","2","2.00","46.07","285.06"
"112039","14","14","2","3.00","43","236.29999999999998"
"112041","17","17","2","4.50","51.06","253.32999999999998"
"112056","17","17","2","4.50","32.26","322.86"
"112065","17","17","2","4.50","36.59","299.1700000000001"
"112072","15","15","2","5.00","34.980000000000004","261.96999999999997"
"117609","20","20","2","1.00","20.89","288.68000000000006"
"112082","18","18","2","4.00","42.260000000000005","323.08000000000004"
"116659","14","14","2","3.00","28.270000000000003","209.7"
"116665","18","18","2","2.00","41.43","303.7"
"112104","17","17","2","4.00","49.51","285.26"
"112113","13","13","2","1.00","41.14","212.37"
"112114","18","18","2","3.00","48.06","293.66"
"112118","19","19","2","3.50","40.33","260.72"
"112121","19","19","2","5.00","22.990000000000002","294.2"
"117441","11","11","2","3.00","37.03","184.8"
"112126","12","12","2","4.00","28.28","240.94000000000003"
"112137","11","11","2","4.50","44.2","172.87"
"112144","17","17","2","4.00","38.61","292.05"
"116673","17","17","2","3.00","38.81","298.96"
"112158","10","10","2","2.50","41.69","143.58"
"112160","24","24","2","2.00","42.72","356.94"
"116678","14","14","2","3.50","38.02","190.46"
"112165","12","12","2","4.50","45.260000000000005","182.02000000000004"
"112173","14","14","2","5.00","31.27","225.11999999999995"
"117455","13","13","2","5.00","42.68","211.9"
"112179","17","17","2","2.00","25.45","299.05"
"112207","9","9","2","","29.24","119.21000000000001"
"112208","16","16","2","4.00","44.72","251.68"
"116689","23","23","2","4.00","30.15","406.72"
"112219","16","16","2","1.00","44.06","221.77000000000004"
"112220","14","15","2","1.00","31.1","236.46"
"112251","7","7","2","4.00","25.02","94.18999999999998"
"112259","14","14","2","4.00","29.52","214.25"
"112262","11","11","2","2.00","46.21","184.92999999999998"
"116696","16","16","2","4.00","43.620000000000005","248.84999999999997"
"112267","17","17","2","4.00","35.870000000000005","264.45000000000005"
"116698","13","13","2","","45.519999999999996","217.30000000000004"
"112270","12","12","2","1.00","37.870000000000005","161.54"
"112273","21","21","2","2.50","29.22","363.65"
"112285","15","15","2","5.00","44.25","221.92000000000002"
"112294","14","14","2","4.00","51.11","210.59999999999997"
"112314","17","17","2","2.00","24.11","273.9"
"112317","15","15","2","1.00","29.97","219.69"
"112323","18","18","2","4.50","41.54","212.47000000000003"
"112324","16","16","2","1.00","42.99","245.22000000000006"
"112331","18","18","2","1.00","40.91","287.34"
"112336","13","13","2","1.50","42.900000000000006","211.89000000000001"
"112342","19","19","2","2.00","38.74","320.81"
"112354","19","19","2","3.50","43.59","312.77"
"112365","11","11","2","1.50","39.64","109"
"112384","14","14","2","","49.55","179.73000000000002"
"112388","12","12","2","1.00","25.759999999999998","169.91"
"117465","13","13","2","2.00","33.81","188.67"
"112396","15","15","2","2.50","41.980000000000004","260.32"
"112397","18","18","2","3.00","35.47","300.69"
"112402","16","16","2","3.00","33.730000000000004","248.95000000000002"
