"user_id","unique_drivers","unique_rides","decline_count","avg_rating","lost_total_usd","gained_total_usd"
"117282","23","23","2","","47.33","408.66"
"117283","29","29","2","3.00","54.7","518.23"
"117303","32","32","2","2.50","51.7","616.7499999999999"
"117307","42","42","2","4.00","40.54","816.9499999999999"
"117321","27","27","2","2.50","40.97","499.0300000000001"
"117331","36","36","2","","34.21","687.17"
"117332","39","39","2","3.00","38.32","706.8900000000001"
"117354","28","28","2","","41.83","487.84999999999997"
"117364","25","25","2","4.00","33.83","436.12"
"117389","46","47","2","2.50","43.72","893.04"
"117409","35","35","2","3.50","33.58","633.9399999999999"
"117431","45","45","2","3.00","46.019999999999996","802.0999999999998"
"117438","37","37","2","3.00","37.43","666.4000000000001"
"117458","37","37","2","","31.04","658.22"
"117461","46","46","2","2.50","34.41","830.7299999999999"
"117478","35","35","2","4.00","37.839999999999996","647.1499999999997"
"117488","41","41","2","","47.07","786.7800000000003"
"117493","42","43","2","","44.41","831.5899999999998"
"117513","38","38","2","1.00","39.83","700.76"
"117516","32","32","2","","43","603.1499999999997"
"117523","31","31","2","3.00","33.870000000000005","609.58"
"117534","38","38","2","","36.769999999999996","759.84"
"117536","33","34","2","","45.61","665.8700000000001"
"117546","43","44","2","3.00","42.379999999999995","812.7299999999999"
"117551","17","17","2","3.00","50.150000000000006","310.06"
"117559","30","30","2","2.00","38.63","565.88"
"117576","35","35","2","3.00","39.7","698.25"
"117584","40","40","2","","30.36","752.7999999999998"
"117590","36","36","2","3.00","36.32","717.97"
"117593","25","25","2","4.00","22.299999999999997","470.6600000000001"
"117594","39","39","2","","30.94","736.4700000000003"
"117602","36","36","2","3.00","35.83","687.62"
"117603","36","36","2","","43.97","691.1200000000001"
"117607","32","32","2","4.00","32.25","575.4399999999999"
"117612","36","36","2","3.00","39.089999999999996","674.5600000000002"
"117613","30","30","2","4.00","38.56","581.31"
"100007","28","28","2","2.00","28.07","468.36000000000007"
"100010","44","44","2","2.50","41.88","821.6599999999999"
"100014","37","37","2","","32.41","742.7799999999999"
"100033","45","45","2","2.50","37.91","882.7100000000002"
"100054","40","40","2","","38.1","687.8699999999999"
"100059","45","45","2","","40.040000000000006","811.4899999999997"
"100062","35","35","2","3.00","41.53","600.7800000000001"
"100066","22","22","2","3.50","30.939999999999998","405.1099999999999"
"100071","29","29","2","","38.04","469.99"
"100072","41","41","2","3.00","39.870000000000005","834.3799999999998"
"100090","42","42","2","4.00","30.85","888.8699999999998"
"100094","31","31","2","1.00","30.97","526.8100000000001"
"100096","39","40","2","","39.76","818.1999999999999"
"100106","51","51","2","1.00","49.22","961.2099999999998"
"100109","38","38","2","3.00","31.61","718.1399999999999"
"100116","40","40","2","2.50","45.980000000000004","718.3599999999999"
"100121","25","25","2","3.00","41.35","454.73999999999995"
"100123","33","33","2","","34.56","626.5799999999999"
"100139","35","35","2","","49.56","664.8499999999999"
"100141","46","46","2","","45.94","900.49"
"100163","43","43","2","3.00","47.370000000000005","855.1499999999999"
"100169","43","43","2","2.00","45.2","796.08"
"100190","34","34","2","1.50","46.93000000000001","611.67"
"100209","40","40","2","3.50","33.7","730.4900000000001"
"100211","37","37","2","3.50","43.58","776.0999999999998"
"100219","33","33","2","2.00","29.77","645.85"
"100246","30","30","2","4.00","33.6","564.5799999999999"
"100253","34","34","2","4.50","23.39","644.4200000000001"
"100264","33","33","2","2.50","46.21","612.7699999999998"
"100275","24","24","2","","34.91","442.11000000000007"
"100276","50","50","2","2.50","45.63","1004.0200000000001"
"100277","44","44","2","","58.87","906.0100000000001"
"100305","35","35","2","3.00","39.06","708.3500000000001"
"100306","28","28","2","","38.22","468.9899999999999"
"100315","34","34","2","","39.879999999999995","686.0600000000002"
"100340","32","32","2","4.00","32.49","567.06"
"100347","31","31","2","1.00","37.42","586.3100000000001"
"100351","24","24","2","4.50","29.9","429.7"
"100361","34","34","2","3.50","24.020000000000003","599.8199999999998"
"100363","29","29","2","2.50","35.46","571.14"
"100373","32","32","2","5.00","44.67","633.83"
"100383","40","40","2","4.00","50.06","762.5699999999997"
"100407","31","31","2","3.00","40.69","566.73"
"100410","35","35","2","2.50","38.83","659.23"
"100411","26","26","2","4.00","47.14","514.61"
"100425","40","40","2","2.00","33.13","764.8699999999999"
"100427","32","32","2","","41.81","578.2900000000001"
"100444","43","43","2","4.50","48.68","740.7299999999999"
"100448","38","38","2","","43.56","732.36"
"100458","36","36","2","1.50","34.94","638.39"
"100466","32","32","2","","34.72","567.6299999999999"
"100471","32","32","2","3.00","32.03","594.3499999999999"
"100489","42","42","2","","35.14","767.5499999999998"
"100505","26","26","2","","45.94","461.7399999999999"
"100514","48","48","2","1.00","40.57","872.82"
"100517","27","27","2","4.50","30.07","476.63999999999993"
"100522","32","32","2","","31.58","587.3"
"100524","41","41","2","","23.04","717.4300000000001"
"100542","38","38","2","","32.379999999999995","698.9800000000001"
"100543","33","33","2","","44.129999999999995","600.39"
"100548","26","26","2","","38.989999999999995","516.69"
"100550","36","36","2","","48.04","643.0700000000002"
"100557","37","37","2","3.00","50.86","675.8000000000002"
"100559","35","35","2","3.50","53.56","606.8900000000001"
"100587","47","47","2","","39.46","925.37"
"100591","38","38","2","2.00","22.869999999999997","699.9300000000001"
"100626","38","38","2","5.00","52.41","671.0600000000001"
"100634","41","41","2","3.50","45.66","799.6599999999999"
"100648","39","39","2","2.00","35.65","751.1499999999999"
"100654","46","46","2","4.50","42.32","861.8600000000001"
"100660","33","33","2","","32.29","660.6600000000001"
"100662","26","26","2","4.00","28.09","499.64000000000004"
"100675","43","43","2","","46.39","789.16"
"100688","27","27","2","1.00","40.8","512.74"
"100741","34","34","2","","30.73","688.7199999999998"
"100747","45","45","2","4.50","40.41","849.38"
"100753","42","42","2","2.50","35.99","817.27"
"100755","42","43","2","2.50","39.57","812.9"
"100771","31","31","2","4.00","44.05","615.7400000000001"
"100773","32","32","2","2.50","47.19","627.19"
"100776","36","36","2","","37.74","650.4099999999999"
"100780","43","43","2","","39.959999999999994","815.08"
"100800","33","33","2","3.00","23.67","666.4799999999998"
"100810","43","43","2","4.00","38.11","823.4200000000001"
"100816","37","37","2","","46.58","642.9399999999999"
"100823","38","38","2","3.00","46.08","707.6299999999999"
"100824","39","39","2","3.50","43.349999999999994","713.6500000000001"
"100834","32","32","2","4.00","34.54","650.4000000000001"
"100842","38","38","2","1.50","27.490000000000002","731.8599999999998"
"100865","24","24","2","5.00","49.260000000000005","451.52"
"100886","38","38","2","","34.81","689.37"
"100892","34","34","2","3.00","24.71","567.7499999999999"
"100899","34","34","2","2.50","38.64","599.2599999999998"
"100910","41","41","2","4.50","55.59","716.55"
"100953","35","35","2","","43.26","647.85"
"100956","37","37","2","1.00","41.769999999999996","655.44"
"100968","26","26","2","2.50","31.450000000000003","499.78"
"100973","30","30","2","5.00","35.86","551.61"
"100983","35","35","2","2.50","38.519999999999996","672.7600000000001"
"100997","35","35","2","","44.7","670.1900000000003"
"101003","28","28","2","5.00","35.95","553.1699999999998"
"101007","38","38","2","4.00","29.11","703.9"
"101016","36","36","2","2.00","35.4","674.9599999999998"
"101021","28","28","2","2.50","31.450000000000003","578.6499999999999"
"101078","31","31","2","","43.07","557.0000000000001"
"101091","27","27","2","4.50","35.93","458.61000000000007"
"101096","40","40","2","2.50","24.16","764.4699999999999"
"101124","35","35","2","1.00","48.43","681.5999999999999"
"101129","40","40","2","2.50","43.85","736.8500000000001"
"101132","33","33","2","5.00","38.71","648.9399999999999"
"101147","32","32","2","","39.51","630.2499999999999"
"101150","40","40","2","4.00","43.150000000000006","790.2200000000001"
"101153","51","51","2","3.00","24.42","905.6799999999997"
"101154","37","37","2","4.50","37.12","732.9599999999999"
"101163","38","38","2","4.50","36.44","747.8400000000001"
"101202","28","28","2","","42.49","548.6899999999999"
"101204","31","31","2","3.50","54.75","567.28"
"101216","31","31","2","3.00","27.23","614.9700000000001"
"101242","35","35","2","4.00","45","632.83"
"101248","44","44","2","3.00","28.72","851.4900000000002"
"101257","37","38","2","","26.92","730.99"
"101276","34","34","2","2.50","39.349999999999994","610.9499999999999"
"101282","30","30","2","4.50","30.15","545.63"
"101290","31","31","2","","40.17","566.61"
"101296","32","32","2","4.00","52.260000000000005","630.56"
"101297","37","37","2","4.00","49.82","718.46"
"101301","26","26","2","4.00","41.64","483.66"
"101305","33","33","2","","40.27","620.31"
"101307","36","36","2","3.00","35.85","717.43"
"101308","28","28","2","3.50","33.53","499.09999999999997"
"101318","39","39","2","4.50","51.14","702.3199999999999"
"101343","40","40","2","","44.08","720.0299999999999"
"101345","46","46","2","","46.739999999999995","921.8"
"101380","32","32","2","2.50","39.06","625.5899999999999"
"101410","46","46","2","2.50","25.83","821.6"
"101460","28","28","2","3.00","45.65","496.01000000000005"
"101479","30","30","2","","47.89","552.79"
"101499","32","32","2","","28.369999999999997","601.5500000000001"
"101506","34","34","2","4.00","26.41","640.0299999999999"
"101513","37","37","2","3.50","49.629999999999995","648.13"
"101514","38","38","2","2.50","40.519999999999996","746.99"
"101516","36","36","2","1.00","50.010000000000005","708.3899999999999"
"101529","41","41","2","4.50","56.26","773.2000000000002"
"101574","42","42","2","3.50","37.69","815.6799999999998"
"101609","39","39","2","","30.86","770.1600000000001"
"101613","43","43","2","3.50","47.8","841.1499999999997"
"101631","30","30","2","4.00","49.629999999999995","558.5900000000001"
"101636","33","33","2","4.50","35.62","708.2099999999999"
"101648","45","45","2","2.00","25.93","839.7599999999999"
"101651","46","46","2","1.00","34.45","767.16"
"101659","40","40","2","","48.64","699.47"
"101675","31","31","2","","55.629999999999995","567.02"
"101680","45","46","2","","31.19","897.0500000000001"
"101693","33","33","2","","42.989999999999995","657.6700000000001"
"101714","33","33","2","3.50","55.46","651.46"
"101751","38","38","2","1.00","38.79","701.4900000000001"
"101753","39","39","2","5.00","46.54","740.45"
"101766","41","41","2","","44.95","802.3599999999998"
"101776","27","27","2","2.50","43.05","513.72"
"101785","37","37","2","4.50","42.57","684.4999999999999"
"101786","42","42","2","2.50","41.88","837.1999999999999"
"101788","38","38","2","1.50","43.75","723.7099999999999"
"101799","41","41","2","2.00","35.39","765.4300000000001"
"101802","52","52","2","","51.59","1004.9300000000001"
"101819","39","39","2","3.00","41.97","722.3799999999998"
"101821","43","43","2","1.00","41.66","837.12"
"101838","33","33","2","2.50","49.31","660.9200000000001"
"101859","38","38","2","2.50","48.13","715.0700000000002"
"101878","42","42","2","2.50","47.2","863"
"101894","33","33","2","3.00","42.83","618.44"
"101915","46","46","2","","47.29","910.2100000000003"
"101916","42","42","2","","33.28","824.8199999999998"
"101918","31","31","2","2.50","43.45","581.83"
"101921","34","34","2","3.00","36.71","615.87"
"101959","29","29","2","","50.480000000000004","521.4499999999999"
"101960","37","37","2","3.50","27.53","651.5100000000002"
"101968","38","38","2","4.00","31.16","676.82"
"101970","37","37","2","3.00","50.01","678.7000000000002"
"101981","30","30","2","","56.71","569.3900000000001"
"101985","32","32","2","3.00","36.84","619.5899999999999"
"101988","37","37","2","","37.32","734.29"
"101991","43","43","2","","37.150000000000006","835.3400000000001"
"101992","45","45","2","","40.09","824.81"
"102001","33","33","2","2.50","23.34","649.5699999999999"
"102026","36","36","2","2.50","39.36","632.0600000000001"
"102028","30","30","2","","37.69","546.3800000000001"
"102030","47","47","2","","41.54","844.6500000000002"
"102082","31","31","2","","49.209999999999994","558.6"
"102135","33","33","2","3.00","27.78","645.8"
"102140","47","47","2","4.50","40.3","857.1900000000003"
"102142","40","40","2","1.00","42.17","736.3299999999999"
"102147","48","48","2","4.50","33.519999999999996","998.1700000000001"
"102153","28","28","2","3.00","26.97","522.67"
"102154","42","42","2","","40.51","856.2299999999998"
"102157","37","37","2","2.50","37.36","725.88"
"102165","35","35","2","5.00","43.79","693.74"
"102185","35","35","2","1.00","56.68","682.9"
"102186","32","32","2","","46.57","557.8599999999999"
"102194","31","31","2","3.50","34.05","579.2799999999999"
"102196","33","33","2","3.00","37.199999999999996","631.9499999999999"
"102197","31","32","2","","40.339999999999996","601.63"
"102199","31","31","2","","46.900000000000006","616.07"
"102220","32","32","2","4.00","30.44","606.8699999999999"
"102228","32","32","2","1.00","33.8","619.1300000000001"
"102232","21","21","2","2.50","36.3","376.24999999999994"
"102259","37","37","2","3.50","33.92","716.9899999999999"
"102265","34","34","2","2.50","33.129999999999995","632.4699999999998"
"102270","42","42","2","3.50","42.43","824.98"
"102277","36","36","2","","27.86","641.13"
"102281","39","39","2","","37.98","725.75"
"102286","40","41","2","2.00","32.91","825.35"
"102332","26","26","2","4.00","41.05","476.45000000000005"
"102362","34","34","2","","30.01","646.1399999999998"
"102364","40","40","2","1.00","37.129999999999995","723.6800000000002"
"102374","32","32","2","3.00","31.98","613.04"
"102376","31","31","2","2.50","36.22","576.3500000000001"
"102377","40","40","2","3.00","28.39","737.0999999999999"
"102390","44","44","2","","47.61","880.4899999999999"
"102393","47","47","2","3.50","36.61","893.7299999999999"
"102401","34","34","2","2.50","37.78","648.5300000000001"
"102410","39","39","2","2.00","27.48","786.7599999999998"
"102431","45","45","2","2.00","37.98","864.7600000000001"
"102440","30","30","2","3.00","46.38","597.5100000000001"
"102467","31","31","2","4.00","50.34","527.58"
"102482","46","46","2","2.50","36.730000000000004","874.8800000000001"
"102493","41","41","2","1.00","52.74","738.3299999999999"
"102494","36","36","2","4.50","38.4","691.5300000000001"
"102495","39","39","2","","45.4","741.9099999999999"
"102504","36","36","2","","54.540000000000006","663.5500000000001"
"102517","37","37","2","3.00","31.310000000000002","691.8899999999999"
"102519","23","23","2","4.50","41.67","405.22"
"102530","42","42","2","","34.46","788.5500000000002"
"102534","42","42","2","1.00","36.68","801.8799999999999"
"102536","36","36","2","5.00","44.78","672.25"
"102548","31","31","2","4.50","41.349999999999994","525.46"
"102551","29","29","2","1.00","27.03","552.55"
"102566","34","34","2","3.50","40.56","635.22"
"102568","34","35","2","3.50","36.21","679.8399999999999"
"102590","42","42","2","","35.620000000000005","791.8999999999999"
"102594","35","35","2","","38.61","603.4899999999998"
"102601","27","27","2","","44.24","510.28000000000003"
"102634","30","30","2","","45.08","581.2499999999999"
"102637","32","32","2","","46.83","575.95"
"102640","42","43","2","2.50","41.160000000000004","788.6700000000001"
"102644","40","40","2","","35.94","761.71"
"102697","39","39","2","3.00","47.3","734.1399999999999"
"102700","34","34","2","2.50","41.480000000000004","595.9399999999999"
"102723","45","45","2","5.00","33.18","832"
"102752","37","37","2","","43.17","678.2400000000001"
"102760","42","42","2","4.50","42.81","790.4300000000001"
"102762","26","26","2","4.50","28.62","511.74999999999994"
"102782","30","30","2","2.50","45.33","576.9"
"102789","43","43","2","3.50","33.39","853.2600000000003"
"102804","36","36","2","","44.53","721.43"
"102815","43","43","2","","39.18","843.09"
"102818","43","43","2","3.00","26.63","829.9999999999999"
"102821","43","43","2","5.00","39.370000000000005","790.04"
"102830","32","32","2","","49.61","595.3100000000001"
"102846","33","33","2","3.50","24.740000000000002","607.3"
"102859","39","39","2","2.50","36.33","705.84"
"102870","36","36","2","3.00","32.16","718.64"
"102881","28","28","2","4.50","39.53","479.27000000000004"
"102892","38","38","2","3.00","39.18","712.54"
"102893","37","37","2","2.50","56.31","736.17"
"102897","31","31","2","","50.64","614.14"
"102914","39","39","2","4.50","49.88","730.9300000000002"
"102928","45","45","2","2.00","43.99","861.2599999999996"
"102940","36","36","2","3.00","51.91","686.3100000000001"
"102945","40","40","2","4.50","46.05","733.6299999999999"
"102951","30","30","2","4.00","49.45","573.53"
"102962","43","43","2","1.50","34.26","843.6899999999998"
"102965","39","39","2","4.00","30.519999999999996","810.3499999999999"
"102989","34","34","2","4.50","40.43","612.7700000000001"
"103000","36","36","2","1.50","35.57","654.6"
"103008","28","28","2","","44.08","575.4599999999999"
"103012","36","36","2","","38.519999999999996","689.6999999999999"
"103015","39","39","2","5.00","32.52","743.2299999999997"
"103021","34","34","2","","34.05","627.0699999999998"
"103066","37","37","2","5.00","36.89","635.63"
"103072","47","47","2","","47.46","845.5999999999999"
"103078","33","33","2","","43.83","592.9499999999998"
"103088","34","34","2","1.00","50.82","679.0699999999998"
"103090","37","37","2","","31.770000000000003","701.37"
"103095","34","34","2","","40.31","633.8699999999999"
"103107","30","30","2","4.00","47.71","589.22"
"103113","41","41","2","4.50","39.3","789.36"
"103143","35","35","2","1.50","25.310000000000002","677.4900000000001"
"103145","38","39","2","3.00","26.96","732.8199999999999"
"103183","24","24","2","1.50","48.769999999999996","439.28000000000003"
"103206","33","33","2","2.50","41.62","575.33"
"103210","30","30","2","3.00","38.03","569.4200000000001"
"103211","33","33","2","2.00","37.39","656.3400000000001"
"103229","30","30","2","1.00","47.55","552.94"
"103260","37","37","2","2.50","41.81","677.6499999999999"
"103266","34","35","2","","42.4","690.59"
"103272","39","39","2","","32.47","720.51"
"103279","25","25","2","3.50","24.41","468.2200000000001"
"103281","36","36","2","2.50","37.150000000000006","628.1600000000001"
"103291","34","34","2","1.00","52.74","591.56"
"103296","38","38","2","3.50","45.81","699.7799999999997"
"103302","27","27","2","3.00","36.71","514.5100000000001"
"103312","30","30","2","1.00","33.650000000000006","576.8"
"103334","39","39","2","1.00","44.989999999999995","686.2399999999998"
"103357","29","29","2","1.50","41.63","520.59"
"103365","46","46","2","","38.89","983.7499999999999"
"103371","34","34","2","3.00","40.73","585.5300000000001"
"103372","39","39","2","3.50","40.1","758.85"
"103376","32","32","2","","40.73","561.9799999999999"
"103392","26","26","2","","42.510000000000005","452.58"
"103407","40","40","2","3.00","44.65","736.9"
"103408","36","36","2","3.00","35.349999999999994","732.14"
"103413","41","41","2","","55.900000000000006","706.7200000000001"
"103445","35","35","2","3.00","40","665.5100000000001"
"103446","47","47","2","1.00","56.41","884.2700000000001"
"103457","43","43","2","4.50","48.260000000000005","888.45"
"103468","29","29","2","","26.37","613.0699999999998"
"103485","34","34","2","","45.59","569.86"
"103493","34","34","2","4.50","42.32","609.69"
"103494","39","39","2","","49.09","773.2499999999999"
"103511","28","28","2","","33.08","541.62"
"103528","41","41","2","4.50","41.36","818.41"
"103532","30","30","2","3.50","49.11","593.55"
"103556","36","36","2","3.00","52.129999999999995","719.4499999999997"
"103567","39","39","2","5.00","53.93","753.1899999999999"
"103576","34","34","2","3.50","38.5","607.6600000000002"
"103586","33","33","2","","24.04","581.5699999999999"
"103588","27","27","2","","29.740000000000002","455.4700000000001"
"103608","35","35","2","","40.14","639.07"
"103613","45","45","2","4.00","39.47","864.4"
"103623","33","33","2","","38.61","620.4"
"103655","32","32","2","","44","607.11"
"103658","35","35","2","","31.479999999999997","679.9399999999999"
"103668","45","45","2","3.00","49.41","887.75"
"103669","39","39","2","4.50","33.65","764.9599999999999"
"103672","25","25","2","2.50","48.19","463.74000000000007"
"103678","34","34","2","","35.33","670.0999999999999"
"103685","28","28","2","4.00","36.8","539.38"
"103694","32","32","2","","41.03","623.78"
"103696","45","45","2","3.00","45.76","800.9799999999999"
"103703","29","29","2","","37.08","523.16"
"103729","42","42","2","2.50","27.15","778.3900000000001"
"103736","37","37","2","","34.97","675.0400000000002"
"103758","30","30","2","3.00","43.92","596.95"
"103765","37","37","2","2.50","30.14","743.0000000000001"
"103782","38","38","2","5.00","38.33","757.75"
"103799","32","32","2","3.00","42.09","572.88"
"103822","32","32","2","","40.480000000000004","515.76"
"103829","27","27","2","4.00","44.45","533.7499999999999"
"103844","34","34","2","","48.51","651.1900000000002"
"103858","32","32","2","5.00","34.85","562.19"
"103863","38","38","2","","40.8","713.72"
"103864","43","43","2","2.50","51.769999999999996","748.57"
"103865","36","36","2","2.50","41.68","632.5699999999999"
"103871","32","32","2","4.50","30.32","527.5200000000001"
"103894","33","33","2","5.00","46.459999999999994","639.0800000000002"
"103949","39","39","2","4.50","33.839999999999996","786.37"
"103958","27","27","2","5.00","41.37","511.1"
"103974","38","38","2","","37.15","711.3899999999999"
"103976","33","33","2","","47.07","658.37"
"103991","33","33","2","1.00","28.939999999999998","628.8499999999999"
"103998","39","40","2","","32.29","696.5500000000001"
"104006","36","36","2","4.50","46.65","674.4199999999998"
"104010","39","39","2","","35.14","702.0200000000001"
"104014","21","21","2","3.50","35.32","380.53000000000003"
"104018","38","38","2","","33.349999999999994","789.3799999999999"
"104034","28","28","2","","52.21","529.7100000000002"
"104040","37","37","2","2.00","39.64","733.6500000000001"
"104042","34","34","2","2.50","30.84","626.46"
"104049","39","39","2","2.50","29.94","725.8000000000001"
"104056","34","34","2","","39.12","691.37"
"104057","47","47","2","4.00","32.61","852.9899999999999"
"104069","46","46","2","2.00","37.870000000000005","888.0100000000001"
"104092","43","43","2","3.50","25.75","839.3"
"104093","32","32","2","5.00","43.8","631.35"
"104109","51","51","2","3.00","50.519999999999996","976.5499999999998"
"104117","46","46","2","4.50","29.439999999999998","819.27"
"104135","38","38","2","","37.980000000000004","698.9899999999997"
"104139","27","27","2","3.00","43.03","543.66"
"104140","36","36","2","4.50","23.509999999999998","707.6099999999999"
"104154","27","27","2","","39.42","533.02"
"104156","27","27","2","","36.93","505.7300000000001"
"104165","40","40","2","1.00","31.59","774.4699999999999"
"104178","37","37","2","","46.07","713.3"
"104183","41","41","2","","36.87","801.53"
"104184","33","33","2","1.00","46.2","642.55"
"104187","37","37","2","","27.75","756.4500000000003"
"104193","29","29","2","3.50","37.129999999999995","537.0000000000001"
"104195","31","31","2","","49.87","596.0500000000001"
"104205","37","37","2","2.50","43.95","669.08"
"104208","44","44","2","2.00","53.89","829.57"
"104250","44","44","2","5.00","47.07","838.8599999999999"
"104252","38","38","2","","46.81","736.84"
"104256","33","33","2","","37.45","666.5699999999999"
"104291","29","29","2","","45.72","556.3399999999999"
"104302","30","30","2","","39.010000000000005","572.67"
"104317","37","37","2","","43.07","751.9000000000001"
"104319","36","37","2","2.50","57.769999999999996","652.1399999999999"
"104320","29","29","2","3.00","37.16","582.1899999999998"
"104343","35","35","2","3.00","49.81","686.0000000000001"
"104359","36","36","2","","53.06","707.0299999999999"
"104361","41","41","2","5.00","34.989999999999995","763.6599999999999"
"104367","31","31","2","2.50","30.119999999999997","527.99"
"104388","38","38","2","2.00","43.870000000000005","683.75"
"104414","46","46","2","4.00","39.13","859.7100000000004"
"104424","35","35","2","1.00","38.8","684.5600000000001"
"104425","40","40","2","","23.61","717.9399999999998"
"104461","35","35","2","3.00","55.39","706.91"
"104463","42","42","2","4.00","38.57","755.41"
"104477","33","33","2","3.00","38.4","596.08"
"104484","36","36","2","2.50","42.59","625.3799999999999"
"104494","36","36","2","2.50","39.43","689.4100000000001"
"104495","35","35","2","","24.04","673.5500000000001"
"104523","29","29","2","4.50","36.11","569.01"
"104534","33","33","2","1.00","46.120000000000005","632.2099999999999"
"104541","43","43","2","2.00","44.86","881.3899999999999"
"104558","27","27","2","3.00","34.94","447.94"
"104559","36","36","2","","22.689999999999998","748.7499999999999"
"104565","35","35","2","3.00","24.96","692.9500000000003"
"104590","31","31","2","2.50","33.83","574.68"
"104594","34","34","2","","38.87","629.0699999999999"
"104614","29","29","2","2.00","46.519999999999996","513.38"
"104617","26","26","2","3.00","34.99","430.40999999999997"
"104623","43","44","2","1.50","45.45","840.53"
"104626","44","44","2","2.00","45.93","831.98"
"104631","42","42","2","3.00","42.14","743.74"
"104637","32","32","2","2.50","26.630000000000003","644.08"
"104663","44","44","2","1.00","53.3","845.6000000000004"
"104669","33","33","2","5.00","30.259999999999998","570.93"
"104671","42","42","2","5.00","34.42","803.1"
"104679","39","39","2","2.50","52.879999999999995","802.7700000000002"
"104681","30","30","2","","37.57","522.54"
"104690","26","26","2","4.50","39.99","459.3400000000001"
"104693","38","38","2","","39.22","763.7900000000002"
"104710","37","37","2","4.00","37.59","709.8499999999998"
"104719","28","28","2","","23.68","527.5500000000001"
"104722","35","35","2","3.50","41.18","685.6"
"104727","40","40","2","","56.05","739.57"
"104728","36","36","2","","48.19","698.3700000000002"
"104735","31","31","2","2.50","33.93","558.6"
"104748","35","35","2","1.00","54.07","649.0100000000001"
"104762","35","35","2","2.50","38.18","637.0799999999999"
"104775","31","31","2","","44.63","573.9400000000002"
"104780","40","40","2","5.00","45.010000000000005","743.0599999999998"
"104791","36","36","2","3.00","49.3","598.91"
"104809","40","40","2","","39.61","796.6799999999998"
"104811","32","33","2","1.50","45.91","659.4499999999999"
"104816","34","34","2","2.50","53.75","687.1899999999998"
"104822","35","35","2","","40.5","706.3400000000001"
"104823","39","39","2","3.00","27.900000000000002","716.22"
"104825","35","35","2","3.50","31.65","673.51"
"104829","27","27","2","5.00","47.400000000000006","540.79"
"104841","32","32","2","3.00","53.55","570.68"
"104859","34","34","2","4.00","52.870000000000005","639"
"104870","31","31","2","1.00","35.019999999999996","611.63"
"104873","46","46","2","","34.1","836.17"
"104877","48","49","2","1.00","49.120000000000005","977.9199999999998"
"104887","39","39","2","3.50","41.82","751.6100000000002"
"104902","25","25","2","3.50","38.29","469.11999999999995"
"104909","30","30","2","4.50","37.06","572.04"
"104911","42","42","2","3.50","28.38","799.7899999999997"
"104915","30","30","2","3.50","34.33","503.7999999999999"
"104919","43","43","2","4.00","46.86","769.8500000000001"
"104948","45","45","2","","36.91","864.5499999999998"
"104981","47","47","2","1.00","38.96","911.2599999999999"
"104989","31","31","2","3.50","32.68","579.8100000000001"
"104996","39","39","2","","44.17","625.5199999999999"
"105000","24","24","2","2.50","40.64","438.33000000000004"
"105012","40","40","2","","48.19","754.3"
"105019","45","45","2","","46.099999999999994","881.8199999999998"
"105022","47","47","2","","35.22","868.6800000000001"
"105023","35","35","2","3.00","30.82","674.36"
"105029","30","30","2","","34.37","555.16"
"105044","37","37","2","4.00","31.13","703.56"
"105046","33","33","2","1.00","54.36","561.6099999999999"
"105063","32","32","2","4.00","28.35","677.2399999999998"
"105074","39","39","2","1.00","53.61","714.41"
"105134","36","36","2","2.50","50.86","675.93"
"105138","33","33","2","2.00","46.900000000000006","602.3299999999998"
"105156","40","40","2","","28.909999999999997","751.6000000000001"
"105163","39","39","2","3.00","38.37","753.78"
"105172","34","34","2","","52.25","602.7099999999999"
"105176","40","40","2","3.00","40.94","768.4499999999999"
"105177","25","25","2","","46.129999999999995","498.18"
"105197","45","45","2","","38.79","882.1900000000002"
"105204","29","29","2","","44.010000000000005","532.49"
"105209","41","41","2","","46.43","837.5600000000002"
"105215","29","29","2","4.00","55.510000000000005","578.7200000000001"
"105229","43","43","2","3.00","35.52","827.9900000000004"
"105242","33","33","2","3.00","52.84","659.99"
"105243","38","38","2","","51.69","707.8700000000001"
"105249","31","31","2","4.50","49.879999999999995","580.4999999999999"
"105255","31","31","2","4.00","30.509999999999998","585.3000000000001"
"105282","30","30","2","1.50","47.120000000000005","557.8299999999999"
"105317","29","29","2","","42.72","525.2900000000001"
"105347","40","40","2","1.50","38.7","743.38"
"105350","33","33","2","","37.7","650.2600000000001"
"105367","33","33","2","","39.1","626.6"
"105376","34","34","2","3.00","24.93","652.89"
"105377","38","38","2","2.00","38.66","687.87"
"105397","39","39","2","","47.480000000000004","760.3599999999999"
"105416","23","23","2","","43.89","429.7900000000001"
"105424","34","34","2","2.00","30.14","573.95"
"105434","37","37","2","","41.69","714.7600000000001"
"105442","38","38","2","5.00","42.22","712.4100000000001"
"105447","43","43","2","2.50","43.87","851.72"
"105485","47","47","2","1.50","39.47","846.5100000000002"
"105504","28","28","2","","49.269999999999996","487.46000000000004"
"105509","37","37","2","","43.57","644.5699999999999"
"105511","35","35","2","2.50","45.29","679.4100000000001"
"105516","26","26","2","","46.29","486.97"
"105536","28","28","2","3.00","47.4","546.05"
"105542","34","34","2","","55.15","590.9700000000001"
"105546","49","49","2","1.00","35.75","936.6899999999998"
"105560","44","44","2","3.00","30.39","871.4899999999999"
"105568","40","40","2","","53.510000000000005","707.76"
"105569","42","42","2","","32.63","876.2900000000002"
